,cleaned_tweet,cls,count,hate_speech,off_lang,neither
14402,and my mom was really getting me a car smh hoe f u for dat,1.0,3.0,0.0,3.0,0.0
14403,rt pearl4 you put my number on blocklist how can i stop this convert them mfs i ll make all them hoes topless 128548 128298,1.0,3.0,0.0,3.0,0.0
14404,i m not from the ghetto,2.0,3.0,0.0,0.0,3.0
14405,lmoa high as giraffe pussy,1.0,3.0,0.0,3.0,0.0
14406,rt blahblah furrybah in my paypay voice rt the hoes are for everybody my nigga,0.0,3.0,2.0,1.0,0.0
14407,niggas be in they feelings when they find out their hoe fuckin another nigga stopsavinthesehoes,0.0,3.0,2.0,1.0,0.0
14408,ok wat ever u say whitey u prolly never even seen shaft,0.0,6.0,4.0,2.0,0.0
14409,rt the new nature area replacing indian boundary park s former zoo is expected to attract a variety of migratory birds,2.0,3.0,0.0,0.0,3.0
14410,shouts out to my down ass bitches who never give a nigga a hard time,1.0,3.0,1.0,2.0,0.0
14411,yeezus was fuckin trash,1.0,3.0,0.0,3.0,0.0
14412,he seems like a weak faggot so probably yea,1.0,3.0,0.0,3.0,0.0
14413,the nig ok you re the big time shit talker on twitter no name no face no info,1.0,3.0,1.0,2.0,0.0
14414,yo that teacher in baltimore wasn t bullshitin with that bitch lmao,1.0,3.0,0.0,3.0,0.0
14415,kill the coons,0.0,3.0,2.0,0.0,1.0
14416,i went to see this is where i leave you at a movie theater with tables and real food it was fun i ordered a brownie dessert p,2.0,3.0,0.0,0.0,3.0
14417,accept your flaws and imperfections because that s what makes you you see i m a fuck small dick faggot with parents who don t love me,0.0,3.0,2.0,1.0,0.0
14418,fuck all that huggin and kisses i fuck all they bitches,1.0,3.0,0.0,3.0,0.0
14419,you pussy nigga i see ya whiskers,1.0,3.0,1.0,2.0,0.0
14420,rt trigger finger keep my pussy wet no thanks,1.0,3.0,0.0,3.0,0.0
14421,rt these hoes ain t loyal,1.0,3.0,0.0,3.0,0.0
14422,if bitches wanna nigga get off the couch and go fine one 128129,1.0,3.0,0.0,3.0,0.0
14423,8220 orton is trash idc 8221 he ain t been playing trashlex smith only sat out kaep took his spot,2.0,3.0,0.0,0.0,3.0
14424,rino trash like see conservatives as the democrat party see blacks as their slave property tcot,0.0,3.0,2.0,1.0,0.0
14425,icantmiss boys still got birds in the cage lol,2.0,3.0,0.0,0.0,3.0
14426,fuck yo bitch ass then,1.0,3.0,0.0,3.0,0.0
14427,how could i be a fag but i like bitches please tell me,1.0,3.0,1.0,2.0,0.0
14428,lmaoo what a fag,0.0,3.0,2.0,1.0,0.0
14429,rt in some pussy nah work is the best place to be in this weather,1.0,3.0,0.0,3.0,0.0
14430,you a hoe and errbody know,1.0,6.0,0.0,6.0,0.0
14431,those faggots that keep posting gay ass videos of them cuddling with their gf s on facebook,1.0,3.0,1.0,2.0,0.0
14432,one thing i never did and that s love a bitch cuz i m drillin shit i only love my clique,1.0,6.0,0.0,6.0,0.0
14433,morphing into charlie weis will never cease to be disturbing,2.0,3.0,0.0,0.0,3.0
14434,text me we don t noisy hoes watching,1.0,3.0,0.0,3.0,0.0
14435,jason all u can pull is the fucking retard,0.0,3.0,2.0,1.0,0.0
14436,malibubarbie nd wtf is up with dark bitches with blonde please have several seats hoe looking like black amp milds out here,1.0,3.0,1.0,2.0,0.0
14437,rt i think it s time to bring out the drunken monkey,2.0,3.0,0.0,0.0,3.0
14438,ima young rich niggah tryna fuck a niggah bitch my ex a rat the naybahoods be fuckin on that bitch 1041204 1041204 i,1.0,3.0,0.0,3.0,0.0
14439,shut up fag,0.0,3.0,2.0,1.0,0.0
14440,i wonder who wrote that blog either a hoe dat let a few of them niggas beat to no avail or a bitch nigga who hoe let a few of em beat,1.0,3.0,0.0,3.0,0.0
14441,rt i love me some down ass bitches,1.0,3.0,0.0,3.0,0.0
14442,all the bitches in shameless are straight bugoutsss,1.0,3.0,0.0,3.0,0.0
14443,i like the yankees toinight 107,2.0,3.0,0.0,0.0,3.0
14444,rt shit mfs still in the same spot as 3yrs ago beefing with the same nighas sleeping with the same hoes eating from the same restau 8230,0.0,3.0,2.0,1.0,0.0
14445,i refuse to raise a child in this bitch ass country,1.0,3.0,0.0,3.0,0.0
14446,i m not a trash talker brah i m polite and diplomatic on and off the court,2.0,3.0,0.0,0.0,3.0
14447,that nigga vic acting like he yellow bone with 15k followers and can t answer a nigga phone,1.0,3.0,0.0,2.0,1.0
14448,i hate when bitches be like i love him so much 11 2 2012 lt 3,1.0,3.0,0.0,3.0,0.0
14449,she got me like fuck that bitch,1.0,3.0,0.0,3.0,0.0
14450,just straight like that no chaser and the bitch was a solid five on her wedding day my nigga,1.0,3.0,0.0,3.0,0.0
14451,bitch i make the plans not you pussy fart i m in charge follow me or deny me i m doin friday and were fighting,1.0,3.0,0.0,3.0,0.0
14452,rt stop gassing up these regular ass bitches,1.0,3.0,0.0,3.0,0.0
14453,rt chiefwuk u a bitch shorty turnup otf,1.0,3.0,0.0,3.0,0.0
14454,i gotta get it while da gettin good my nigguh,1.0,3.0,0.0,3.0,0.0
14455,real niggas let real bitches come 128070,1.0,3.0,0.0,3.0,0.0
14456,and i ve had enough unfollowing dat ass bitch,1.0,3.0,0.0,3.0,0.0
14457,ugly bitches stay subbing,1.0,3.0,0.0,3.0,0.0
14458,phaedra is gonna drop apollo like mariah did when da brat went to prison these hoes ain t loyal,1.0,3.0,0.0,3.0,0.0
14459,happy 18th to these main bitches take it easy on the cigs,1.0,3.0,0.0,3.0,0.0
14460,slowbros over hoes,1.0,3.0,1.0,2.0,0.0
14461,128563 well damn rt when ya side hoe claims you as her boyfriend,1.0,3.0,0.0,2.0,1.0
14462,i can make a bitch famous,1.0,3.0,0.0,3.0,0.0
14463,sean kingston look like a facebook dyke,1.0,3.0,1.0,2.0,0.0
14464,all my exes are bitches,1.0,3.0,0.0,3.0,0.0
14465,rt when a bitch say i love you hit her wit the reverse psychology amp say do you it work 70 of the time cuh the other 30 g 8230,1.0,3.0,0.0,3.0,0.0
14466,rt imcnasty heat lost medical marijuana got rejected rick scott got reelected i still have no hoes today s just been a bad day,1.0,3.0,0.0,3.0,0.0
14467,rt ever leave me around your bitch i 8217 mma get her stoned,1.0,6.0,0.0,6.0,0.0
14468,rt tymoore for all those watching that so raven look at this negro now lol 128514 128514 128553 128553,1.0,3.0,0.0,2.0,1.0
14469,not just gave 2k a trash non basketball soundtrack y all still have problems with servers 128530,2.0,3.0,0.0,0.0,3.0
14470,my managers a stupid cunt yes i said it,0.0,3.0,2.0,1.0,0.0
14471,rt 9749 128056 this isn t tea anymore how do bitches peep everything but still getting cheated on something not addin 8230,1.0,3.0,0.0,3.0,0.0
14472,rt ezzzylove i hate salty bitches,1.0,3.0,0.0,3.0,0.0
14473,rt columbus found america and we killed some injuns sincethecubswonaworldseries,1.0,3.0,1.0,2.0,0.0
14474,rick is not a bitch thewalkingdead,1.0,3.0,0.0,3.0,0.0
14475,these bitches love soda,1.0,3.0,0.0,3.0,0.0
14476,evan 128514 128514 128514 128553 128553 128553 128557 128557 rt buy me polo i will eat your pussy till the receipt expire,1.0,3.0,0.0,3.0,0.0
14477,let a niggah try me,1.0,3.0,0.0,3.0,0.0
14478,smh rt tyga shoulda knew blacc chyna was a hoe when his son crip walked out her pussy,0.0,3.0,2.0,1.0,0.0
14479,forgot someone niglet,1.0,3.0,1.0,2.0,0.0
14480,ain t none of these hoes loyal none of em if i cloud show y all the stuff be coming thru my phone but that ain t none of y all business,1.0,3.0,1.0,2.0,0.0
14481,yeet we gotta do at least 3 and drop them bitches in like 2 month intervals or some shit,1.0,3.0,0.0,3.0,0.0
14482,rt gameplan 1 eat the pussy 2 beat the pussy up 3 apologize to the pussy by eating it again because it s so good,1.0,3.0,0.0,3.0,0.0
14483,i stay away from bitches that be insecure i be wild ning out in public say i m immature,1.0,3.0,0.0,3.0,0.0
14484,rt if you know yo pussy smells like death why tf would you sit there an let a nigga finger you bitches have no shame man,1.0,3.0,1.0,2.0,0.0
14485,fuck the club especially dallas clubs nothing but stank pussy and thirsty niggas,1.0,3.0,1.0,2.0,0.0
14486,i m so excited to hang out with my bitches,1.0,3.0,0.0,3.0,0.0
14487,charlie and ron has constantly put out heat for their entire careers,2.0,3.0,0.0,0.0,3.0
14488,8220 suckthat who that pussy wet for 8221,1.0,3.0,0.0,3.0,0.0
14489,kat prolly not they sound like little bitches,1.0,3.0,0.0,3.0,0.0
14490,rt hoee 8220 damn so many fake niggas amp bitches 8221,1.0,3.0,0.0,3.0,0.0
14491,bitches talmbout they limber got these bitches in limbo,1.0,3.0,0.0,3.0,0.0
14492,i need a heated bra because my nips hurt so bad,2.0,3.0,0.0,1.0,2.0
14493,rt psychological warfare for dhimmis defeating islam joining forces to take out world s trash h 8230,2.0,3.0,1.0,0.0,2.0
14494,i think i need to watch dawn of the planet of the apes now,2.0,3.0,0.0,0.0,3.0
14495,or when you re in my neighborhood rt you know you re in the mexcian ghetto when,2.0,3.0,0.0,1.0,2.0
14496,that funky monkey,2.0,6.0,0.0,0.0,6.0
14497,b r y c e what happened to going fishing bitch,1.0,3.0,0.0,3.0,0.0
14498,rt don t unfollow i got the app bitch,1.0,3.0,0.0,2.0,1.0
14499,most jordan s that dropped in 2014 were trash only fucked with like 3 pair and that s including the columbian,1.0,3.0,0.0,3.0,0.0
14500,fuck red malone man bitch ass niggah could you please use complete sentences,1.0,3.0,1.0,2.0,0.0
14501,can my school please fuckin remove these random ass trash cans in the middle of the hallway that i always fuckin run into,1.0,3.0,0.0,3.0,0.0
14502,bitch those are the same options,1.0,3.0,0.0,3.0,0.0
14503,blessjesus amos 3 3 can two walk together except they be agreed,2.0,3.0,0.0,0.0,3.0
14504,rt qveen im sick of bitches bitching about other bitches 128530,1.0,3.0,0.0,3.0,0.0
14505,rt want me to stamp bitches be saying anything to be down 128564,1.0,3.0,0.0,3.0,0.0
14506,rt johnfkennedy one man s trash is another man s wife fact,1.0,3.0,0.0,2.0,1.0
14507,yasss bitch yassss you deserve it drake voice 128514 128514 9996 65039,1.0,3.0,0.0,3.0,0.0
14508,rt feeling the crisp fall wind spinning around me and watching the colorful leaves fall like rainbow colored raindrops slowly 8230,2.0,3.0,0.0,0.0,3.0
14509,wiz khalifa was the most influential rapper in my era we seem to forget all the trends this nigguh started,1.0,3.0,0.0,3.0,0.0
14510,i had wack dick until i started messing with white hoes they stuck around amp let a young goon practice on em,1.0,3.0,1.0,2.0,0.0
14511,rt 3 128530 9995 naw bruh member when you said that it was your snow and your bitches 128514 128514 that s my cake 128079,1.0,3.0,0.0,3.0,0.0
14512,rt 2 i want to take the time tonight to acknowledge all of the ex hoes,1.0,3.0,0.0,2.0,1.0
14513,like stop being a bitch for 3 2 seconds,1.0,3.0,0.0,3.0,0.0
14514,call me bitch again and see if i don t slap the sexy out of your mom and have justin timberlake bring it back,1.0,3.0,0.0,3.0,0.0
14515,la is the only place where you will see some of the baddest bitches in the world at the bus stop,1.0,3.0,0.0,3.0,0.0
14516,you are not a cat you are a pussy black bored kid kills a cop by starting a fire where is the outrage you phony,1.0,3.0,0.0,3.0,0.0
14517,anyways never trust a bitch amp dont snitch unless you looking for some az and 1 ditch,1.0,3.0,0.0,3.0,0.0
14518,rt withluv kira 8220 knows what s yall favorite chappelle show skit 8221 is wayne brady gonna have to choke a bitch 128514,1.0,3.0,1.0,2.0,0.0
14519,well ain t that a bitch,1.0,6.0,0.0,6.0,0.0
14520,first thing to do when you meet a famous star sell my hoe,1.0,4.0,0.0,4.0,0.0
14521,glory isaiah mom asked me if i wanted a brownie i said no thanks she said what are fasting,2.0,6.0,0.0,0.0,6.0
14522,rt im pregnant ass bitches matter fact ima slip down the steps ass bitches,1.0,3.0,0.0,3.0,0.0
14523,he must think you bump pussy i no mind i ll eat your thong and make you squirt like the geyser,1.0,3.0,0.0,3.0,0.0
14524,lighting my pretty ass up w them yellow stars lls,1.0,3.0,0.0,3.0,0.0
14525,i m finna quit this bitch irratating me frfr i m sick of this shit let me start job huntin now,1.0,3.0,0.0,3.0,0.0
14526,20 unfortunately you are correct sir still eat shit and die though bitch,1.0,3.0,0.0,3.0,0.0
14527,8220 thecrownedhead what if i tell y all i m trying to turn up for bayou classic drinker 128520 8221 bitch you got the id,1.0,6.0,0.0,6.0,0.0
14528,fucc niccas dnt want no smoke,1.0,3.0,1.0,2.0,0.0
14529,hey turd cutter stop tweeting juvenile shit and do your job idiot teabagger,1.0,3.0,0.0,3.0,0.0
14530,rt 8220 i told you to unfollow that bitch but you ain t wanna listen barbie 128079 128079 128079 128514,1.0,3.0,0.0,3.0,0.0
14531,first game first play dat can fuck my bitch,1.0,3.0,0.0,3.0,0.0
14532,rt groovymovie 8220 a1 hmu talmbout match but when i pull up its 30 other niccas wit ya 128530 8221 smfh shit like that kill me,1.0,3.0,0.0,3.0,0.0
14533,that s a dragon you retard,1.0,3.0,1.0,2.0,0.0
14534,ryann i guess that dumb bitch but we all need to drink some time my place an fuck someone up haha,1.0,3.0,0.0,3.0,0.0
14535,my mom told me never use the word cunt its my favorite word cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt,1.0,3.0,0.0,3.0,0.0
14536,don t got time for bitches to be actin iffy,1.0,3.0,0.0,3.0,0.0
14537,shut the fuck up fag ill beat the shit outta you,0.0,3.0,2.0,1.0,0.0
14538,i really hope you and cameron don t get back together you can do so much better than that 8212 dont call her a hoe,1.0,6.0,0.0,5.0,1.0
14539,these bitches is crazy,1.0,3.0,0.0,3.0,0.0
14540,rt yo bcu band made ucf band look like trash,2.0,3.0,0.0,0.0,3.0
14541,is there a website that delivers expensive wine cigars and big booty hoes to my door step,1.0,3.0,0.0,3.0,0.0
14542,rt be smart because you won t be pretty forever bitch,1.0,9.0,2.0,7.0,0.0
14543,rt it ain t no hoe 128581 in my blood 128137,1.0,3.0,0.0,3.0,0.0
14544,rt stay safe and remember if u a girl and u on ur period don t go to a party and 8230 bitch jus stay home u gross as shit,1.0,3.0,0.0,3.0,0.0
14545,i can t ever eat roast beef anymore without thinkin bout dark skin twat thanks a lot twitter ig,1.0,3.0,0.0,3.0,0.0
14546,rt lilnino r i p 128128 to the hoes 128131 dying for attention,1.0,3.0,0.0,3.0,0.0
14547,rt after bitches get da dick they be dickmatized,1.0,3.0,1.0,2.0,0.0
14548,back in this bitch again,1.0,3.0,0.0,3.0,0.0
14549,fuck bitches get money,1.0,3.0,0.0,3.0,0.0
14550,south central niggahs really don t be lovin these hoes these hoes don t be lovin these niggahs 1041233 we just be,1.0,3.0,0.0,3.0,0.0
14551,addicted to pussy poppin,1.0,3.0,0.0,3.0,0.0
14552,bitch probably deserved it lol,1.0,3.0,0.0,3.0,0.0
14553,i keep seeing hoes call other hoes hoes i be confused,1.0,3.0,0.0,2.0,1.0
14554,i m back bitch,1.0,3.0,0.0,3.0,0.0
14555,rt pregnant bitches get on the bus and think you suppose to give them your seat like bitch you should of fucked a nigga wi 8230,1.0,3.0,1.0,2.0,0.0
14556,lebron warm up jacket full then a bitch,1.0,6.0,0.0,6.0,0.0
14557,sock the pussy like i m vegeta,1.0,3.0,0.0,3.0,0.0
14558,i swear to god i be in the middle of the club making out wit bitches like i m tryna film a romantic comedy or somethin,1.0,3.0,0.0,3.0,0.0
14559,232 i know bro nigga seen a 7 1 african playing guard and was handling the hoe,1.0,3.0,0.0,3.0,0.0
14560,i just want a girl that ll be a hoe for me that s all,1.0,3.0,0.0,3.0,0.0
14561,andsss cool cool fuck wit u too nicca,1.0,6.0,2.0,4.0,0.0
14562,just need to know what that pussy like so one time is fine with me,1.0,3.0,0.0,3.0,0.0
14563,not us bitches 128514 128514 128514 128514 128514,1.0,3.0,0.0,2.0,1.0
14564,trust me when i say that jesuschrist would be killing faggots if he came back to life in today s day and age gt spartacus rome,0.0,3.0,2.0,1.0,0.0
14565,even these pretty bitches mad self conscious if that instagram pic don t get enuff love it gets takendown,1.0,3.0,0.0,3.0,0.0
14566,rt michael 12 lava cakes bitches rtextralife,1.0,3.0,0.0,3.0,0.0
14567,early bird catches the worm 128074,2.0,3.0,0.0,0.0,3.0
14568,fuck a nigga feelings fuck a nigga bitch,1.0,3.0,0.0,3.0,0.0
14569,bitch give me my lighter or get shot,1.0,3.0,0.0,3.0,0.0
14570,oregon losing in oregon ahhhahahaha faggots,0.0,3.0,2.0,1.0,0.0
14571,rt iamextra 7 out of 10 rt every bitch in houston look good,1.0,3.0,0.0,3.0,0.0
14572,rt sometimes i wanna upper cut this bitch but i don t know if she s special ed or not,0.0,3.0,2.0,1.0,0.0
14573,j i understand why everyone loves pussy,1.0,3.0,0.0,3.0,0.0
14574,loves biebs go pray in a church or something fag no one cares about your religious bullshit,0.0,3.0,2.0,1.0,0.0
14575,rt bitch got me acting crazy as hell lately,1.0,3.0,0.0,3.0,0.0
14576,rt all relationships come w hatin ass hoes 128589 drama 128074 jealousy 128530 arguments 128545 all that only real couples laugh at the shit 8230,1.0,3.0,0.0,3.0,0.0
14577,i like a hoe that like a hoe just for my amusement,1.0,3.0,0.0,3.0,0.0
14578,real serious in ct bunch of whiney cunts,1.0,6.0,0.0,6.0,0.0
14579,rt water is wet rt nike dc is trash,0.0,3.0,2.0,0.0,1.0
14580,128539 128539 128539 yaaaas bitch,1.0,3.0,1.0,2.0,0.0
14581,rt ladies if your pussy sounds like this please hit my dms i need you for a science project 128064,1.0,3.0,0.0,3.0,0.0
14582,rt niggas stop giving these hoes attention how about retweeting true beauty instead of retweeting these half naked mf,1.0,3.0,0.0,3.0,0.0
14583,rt derek jeter leaves baseball as one of the greatest yankees ever via,2.0,3.0,0.0,0.0,3.0
14584,bruh rt ps4 he def wanted to call l rock a nigger in that last rt lmaoooooooooooooooooooooooooooo,1.0,6.0,2.0,4.0,0.0
14585,rt i think imma patent disposable douche in ketchup type packages bitches can be sanitary and discreet for the hoe on the 8230,1.0,3.0,0.0,3.0,0.0
14586,jose soto reflections of a former gay teabagger,2.0,3.0,0.0,1.0,2.0
14587,rt fuck them hoes i have bigger problems like do you ever cook at your house lmao,1.0,3.0,0.0,3.0,0.0
14588,tee13 will convince u that is a lame you a nigger liver believes it cuz you a nigger whore,0.0,3.0,2.0,1.0,0.0
